,dice,hausdorff,iou
0,0.9757219552993774,6.2320633105620225,0.5853288173675537
1,0.9620949625968933,7.734124096171335,0.5054939985275269
2,0.9611731767654419,7.5472813777071055,0.47575435042381287
3,0.9617522954940796,6.998679790219475,0.45412540435791016
4,0.9685215950012207,6.484271209629999,0.4434553384780884
5,0.9872154593467712,7.53283952915223,0.4393344819545746
6,0.9928736090660095,4.928243816809289e-05,0.43804827332496643
7,0.9774079322814941,5.490343415856774,0.47134828567504883
8,0.9901971817016602,4.771288036150327,0.519287645816803
9,0.9867810010910034,5.284739063563379,0.5520523190498352
10,0.9721808433532715,4.707707791202817,0.5658178329467773
11,0.976115345954895,5.948814156726974,0.5741363167762756
12,0.9791667461395264,5.133747919192385,0.573759138584137
13,0.973527729511261,7.4103385457213005,0.5709361433982849
14,0.9719598293304443,6.088446706355971,0.5696293115615845
15,0.9712462425231934,7.239072519162364,0.5678636431694031
16,0.9702794551849365,6.090876560229776,0.5673999190330505
17,0.9745138883590698,6.290530057506946,0.569193422794342
18,0.9602406024932861,5.538771856569736,0.5650240778923035
19,0.9494072794914246,7.742622586250155,0.5560774803161621
20,0.9685044288635254,8.8099581955703,0.5527982711791992
21,0.9684205055236816,8.59438252175457,0.5458837747573853
22,0.9706116914749146,5.983319602153085,0.554503858089447
23,0.9791979193687439,6.859002992410179,0.5645284056663513
24,0.9827635288238525,7.415867155346527,0.5734472274780273
25,0.9911433458328247,5.649924654088875,0.5824939608573914
26,0.9863090515136719,5.124144100392207,0.5884400606155396
27,0.9831975698471069,5.6931784135429035,0.5911300182342529
28,0.9731602072715759,6.729508132804714,0.5885044932365417
29,0.964714527130127,5.592210204507341,0.5821154713630676
30,0.9708446264266968,5.557428617761635,0.580511748790741
31,0.9739980697631836,4.9753287850679495,0.5797314047813416
32,0.9674398899078369,5.781823918926357,0.5766285061836243
33,0.9663065671920776,5.4509603705970235,0.5730066895484924
34,0.9617923498153687,6.229065992809958,0.5689577460289001
35,0.970244824886322,4.971530078478328,0.5656064748764038
36,0.9735803008079529,5.3608875618367815,0.5621216297149658
37,0.9714720249176025,6.5853262303341635,0.560653030872345
38,0.9699774384498596,6.77432853507389,0.5587735772132874
39,0.9584126472473145,7.464483160502288,0.556512176990509
40,0.9587700963020325,5.224349888031026,0.5555310845375061
41,0.9666299819946289,6.308843229974331,0.5545204281806946
42,0.9713420271873474,5.419064762059944,0.5534533262252808
43,0.9625205993652344,6.1743106164248465,0.5500123500823975
44,0.9438849687576294,0.00030060644281324953,0.5445518493652344
45,0.9560724496841431,0.00011334005374922676,0.5409232974052429
46,0.9518970251083374,4.64782285682143e-05,0.5366834998130798
47,0.9174330234527588,10.355256895246306,0.5296646952629089
48,0.9003417491912842,11.241292595045188,0.5203740000724792
49,0.9057042598724365,11.398419568364044,0.5122267007827759
50,0.913578987121582,10.517168510854118,0.5050156116485596
51,0.9050872325897217,11.294896236140392,0.49751031398773193
52,0.92694091796875,10.748913245742472,0.4923524856567383
53,0.9382544755935669,8.659009470644914,0.48859015107154846
54,0.9449968934059143,7.264029190826759,0.48537740111351013
55,0.9389591813087463,4.8700014038798374e-05,0.48244723677635193
56,0.9539042115211487,5.608426559129474e-05,0.48012328147888184
57,0.9332965612411499,8.088958062969688,0.4768524169921875
58,0.9836429357528687,4.725178283557426,0.48142775893211365
59,0.948674201965332,7.257762139838247,0.4818187952041626
60,0.9820114374160767,5.15621688747221,0.4870130121707916
61,0.981519341468811,5.165177261949903,0.4914599657058716
62,0.9698408842086792,8.539839032323561,0.49447324872016907
63,0.9505436420440674,9.91408246216094,0.49360811710357666
64,0.9299769997596741,10.837501782663804,0.49121201038360596
65,0.961286723613739,6.048180855551318,0.49036476016044617
66,0.918278157711029,9.003731143295397,0.4867590367794037
67,0.9204774498939514,7.8735864448926804,0.4831759035587311
68,0.9473590850830078,9.069665937369273,0.4823390543460846
69,0.9293274879455566,9.10429819539494,0.479593962430954
70,0.9320690631866455,7.0086354106876865,0.47698357701301575
71,0.9315614700317383,7.003618741577058,0.4745835065841675
72,0.9457110166549683,8.090139571089235,0.4728919267654419
73,0.9631652235984802,6.4999832252410705,0.4725698232650757
74,0.9314026832580566,6.608981474662369,0.4702508747577667
75,0.9709641933441162,6.997163336079943,0.4692792594432831
76,0.9418853521347046,8.10122206545546,0.4686838686466217
77,0.9312718510627747,10.776425862438103,0.4681018590927124
78,0.9109041690826416,9.825886901569024,0.46570906043052673
79,0.9422749280929565,8.897612860857846,0.4656126797199249
80,0.9329795837402344,9.07000422807679,0.4640943706035614
81,0.925544798374176,10.799536721665543,0.46200475096702576
82,0.9284204244613647,9.933679202055412,0.4600863456726074
83,0.9359988570213318,8.562601316767793,0.45850905776023865
84,0.948584258556366,7.469751167561459,0.45723119378089905
85,0.9531897306442261,4.867719438083859e-05,0.4563201665878296
86,0.9609535932540894,8.330521310814115,0.4577910900115967
87,0.9354774951934814,11.604244730359213,0.4567470848560333
88,0.9623702764511108,8.670566160574744,0.4601287841796875
89,0.9496757984161377,8.51535459924035,0.46052178740501404
90,0.9167757034301758,11.068179835046973,0.4584197998046875
91,0.9652958512306213,7.462300379960389,0.4602714478969574
92,0.970856785774231,6.665173992808187,0.4621790945529938
93,0.9699469804763794,6.644295717938634,0.4634259045124054
94,0.9356218576431274,8.94316913778142,0.4621390998363495
95,0.9589754939079285,6.017557767047101,0.4614880084991455
96,0.9550530910491943,4.902001006082919e-05,0.4605955183506012
97,0.9852776527404785,5.067258599962898,0.46310675144195557
98,0.9796441793441772,5.372048674777096,0.4654169976711273
99,0.9447822570800781,8.12336831708806,0.46624770760536194
100,0.9618912935256958,8.497121084478707,0.4677322804927826
101,0.9561847448348999,8.232245674572368,0.4678702652454376
102,0.9267611503601074,9.233252345304658,0.4663093388080597
103,0.9573400020599365,8.15391008660737,0.46567854285240173
104,0.9558815956115723,4.5520293528960684e-05,0.46491551399230957
105,0.9726464748382568,4.9202115228353966e-05,0.46439504623413086
106,0.9725968241691589,7.480585514453955,0.4638684093952179
107,0.9559106826782227,7.616956001428823,0.4626733958721161
108,0.9541613459587097,7.995768690620116,0.4615367352962494
109,0.951869547367096,8.940159597242486,0.4601081609725952
110,0.951901912689209,8.54129453939737,0.458776593208313
111,0.9572339057922363,8.324391028417459,0.4576509892940521
112,0.9564485549926758,7.561280420940525,0.45668792724609375
113,0.9660719037055969,6.213905787917302,0.45604121685028076
114,0.9505718350410461,4.88184765249828e-05,0.45531806349754333
115,0.9653397798538208,6.8413923142404,0.45691609382629395
116,0.9872477054595947,5.735781397854275,0.45946821570396423
117,0.9884192943572998,4.694606550421852,0.46208205819129944
118,0.9895451664924622,5.107965317507141,0.4649430811405182
119,0.9910158514976501,4.9718077733446755,0.46756598353385925
120,0.9830324649810791,4.1540694218291865,0.46920132637023926
121,0.9860469698905945,5.530080203273821,0.4703921377658844
122,0.9889854192733765,4.479989490729389,0.47081443667411804
123,0.9863067269325256,4.2835432222914515e-05,0.47063836455345154
124,0.9652872085571289,5.3385209745833e-05,0.4699144661426544
125,0.9820126295089722,5.393140992378398,0.47122350335121155
126,0.9920134544372559,3.8678501339865394,0.47317981719970703
127,0.9853017330169678,3.6026102409086653,0.47491422295570374
128,0.9515175819396973,9.027075853925785,0.4744620621204376
129,0.9707392454147339,7.066874379832592,0.47564879059791565
130,0.9871684312820435,4.927539932983054,0.4768508970737457
131,0.9775870442390442,6.569836496748026,0.47734180092811584
132,0.9787373542785645,5.262530022847573,0.4774411916732788
133,0.9790369272232056,5.251870938391103,0.47725701332092285
134,0.9605811238288879,5.579495217854511,0.47742387652397156
135,0.9786291122436523,4.47444626450193,0.4790317118167877
136,0.9778522253036499,5.760040033895491,0.48043498396873474
137,0.9857168197631836,5.216693615828876,0.4821418821811676
138,0.9565978050231934,8.240596431112843,0.4824981689453125
139,0.9717962741851807,8.132540198124929,0.4835111200809479
140,0.9839925169944763,4.8085568649135775,0.48441776633262634
141,0.9789794683456421,6.362711764495012,0.48476704955101013
142,0.9756982326507568,5.063906511285799,0.48485565185546875
143,0.975283682346344,5.733424887555595,0.4845450818538666
144,0.938813328742981,1.8372510265678472e-05,0.4835827648639679
145,0.9384464025497437,12.123086330119015,0.48244133591651917
146,0.9178584218025208,13.134439368358773,0.4809175729751587
147,0.9239246845245361,12.774374261850356,0.47960105538368225
148,0.9320052266120911,11.417224945105186,0.47885194420814514
149,0.9373866319656372,12.204150766371114,0.47814512252807617
150,0.9100440740585327,13.038460171254963,0.47658541798591614
151,0.9122948050498962,11.945809825271208,0.4752143919467926
152,0.9158166646957397,10.70093598438736,0.474037766456604
153,0.9230364561080933,9.42739868296645,0.47308793663978577
154,0.9016951322555542,12.856972584799887,0.47149336338043213
155,0.903080403804779,10.738754827151098,0.46997809410095215
156,0.9256866574287415,9.232648490963824,0.46888887882232666
157,0.9253027439117432,8.66915563300713,0.4677094519138336
158,0.9152964949607849,7.059741107611291,0.4664992392063141
159,0.9251560568809509,2.3425076716519513e-05,0.46553897857666016
160,0.9404807090759277,10.841050036245353,0.46522286534309387
161,0.9250370264053345,12.078147087157625,0.46450963616371155
162,0.9195630550384521,12.72771528950199,0.4637070894241333
163,0.8861769437789917,12.398751910284556,0.46197745203971863
164,0.8958721160888672,10.32718006025085,0.4605247974395752
165,0.9152580499649048,10.533010539765709,0.4591732919216156
166,0.9237982630729675,10.51661132048966,0.4580957889556885
167,0.9442285299301147,12.316269875344704,0.4574553966522217
168,0.9424054622650146,11.956447979147987,0.4567801058292389
169,0.9773128032684326,8.957230871114321,0.4565906822681427
170,0.9890084862709045,5.574966658709022,0.45881786942481995
171,0.9893372058868408,4.418318949922637,0.4607503414154053
172,0.9882994294166565,5.058851894422046,0.4625525176525116
173,0.9882155656814575,6.201755989136205,0.46393463015556335
174,0.9819638133049011,6.652630028207282,0.464445024728775
175,0.979775071144104,7.378825735770202,0.46455296874046326
176,0.9723832607269287,9.64730970808322,0.4643233120441437
177,0.979978084564209,6.294282617098906,0.4657873213291168
178,0.9766044616699219,5.099263324871683,0.467428594827652
179,0.9692038297653198,7.045272343433917,0.4688994586467743
180,0.9522912502288818,8.092936557595792,0.4694746434688568
181,0.9627811908721924,8.637720953494515,0.4703713357448578
182,0.9639983773231506,9.44600638794869,0.47094011306762695
183,0.9447469711303711,8.087346013470533,0.470441609621048
184,0.9590219855308533,9.362600226198877,0.4700126647949219
185,0.9552793502807617,4.54717714803769e-05,0.46954604983329773
186,0.968900203704834,5.01183465156198e-05,0.46929654479026794
187,0.9073227047920227,10.41694974984055,0.4684077799320221
188,0.9739179611206055,7.447950186539545,0.46927809715270996
189,0.9778645038604736,7.86477131973832,0.47023192048072815
190,0.9212425947189331,8.98535861235113,0.46929606795310974
191,0.9638423919677734,6.636510123634483,0.46923696994781494
192,0.9668604135513306,5.862189303728099,0.468928724527359
193,0.9510214328765869,10.775598801024216,0.4682387113571167
194,0.9588192701339722,8.506549793955966,0.46812310814857483
195,0.9541128873825073,10.243106195904158,0.46772387623786926
196,0.9611263275146484,9.1139683459102,0.4675509035587311
197,0.9659873843193054,7.945289450889161,0.46747997403144836
198,0.9814184904098511,6.557371168546895,0.4678025245666504
199,0.9828070402145386,5.612620744570036,0.4678761065006256
200,0.9725065231323242,5.279097431306991,0.46761354804039
201,0.9736311435699463,7.805833041499352,0.46811091899871826
202,0.9683082699775696,8.392975743021903,0.46854087710380554
203,0.9656577110290527,7.882779503059039,0.468898743391037
204,0.9622279405593872,6.5112632078416945,0.46893009543418884
205,0.9636815786361694,6.0473204356492545,0.469008207321167
206,0.9635035991668701,7.371416482931754,0.469156950712204
207,0.9620565176010132,6.576652546283588,0.469317227602005
208,0.9650030732154846,8.2031621995191,0.46939268708229065
209,0.9615446329116821,7.557200062852106,0.4693549573421478
210,0.9648654460906982,6.89768617040197,0.4693256616592407
211,0.971328854560852,6.515624358131562,0.4692126214504242
212,0.9570805430412292,6.832338745885832,0.46896588802337646
213,0.9754350781440735,4.544462657815666,0.46876612305641174
214,0.8932549953460693,4.7591058734065136e-05,0.46785691380500793
215,0.887924075126648,9.335065322239746,0.4669620990753174
216,0.9326959848403931,8.167458241621775,0.4674411714076996
217,0.9163452386856079,9.762891980933174,0.4674175977706909
218,0.9163964986801147,9.184809970416184,0.46671009063720703
219,0.9204174280166626,9.470677916989715,0.4658881425857544
220,0.9686718583106995,4.970589925070582,0.46611273288726807
221,0.9558269381523132,7.841428260865559,0.4658230245113373
222,0.9209216237068176,6.793064392936597,0.465154767036438
223,0.9578599333763123,4.847230056610877e-05,0.46477627754211426
224,0.9652522802352905,6.3183221796383595,0.4650938808917999
225,0.9629714488983154,7.673219386190683,0.465029239654541
226,0.9563885927200317,7.560259227334766,0.4648655951023102
227,0.9514387845993042,11.495439399138393,0.4643208086490631
228,0.94331294298172,10.680567017393813,0.4637894630432129
229,0.9426127672195435,10.924250037780455,0.4633537828922272
230,0.9499344229698181,9.998298912468762,0.4630400240421295
231,0.9481165409088135,8.650953730375498,0.4626803398132324
232,0.9128492474555969,8.189528667949421,0.46193698048591614
233,0.9832617044448853,5.746059029707998,0.4630108177661896
234,0.9758070707321167,6.6360548464458144,0.4639948606491089
235,0.9797767996788025,6.523773282231933,0.46495911478996277
236,0.9743227958679199,6.2529075028215,0.46564438939094543
237,0.9698119163513184,7.717626933385924,0.46606507897377014
238,0.9544802904129028,9.236316420841627,0.4659086763858795
239,0.9614658355712891,9.357179013613525,0.46574723720550537
240,0.9595668315887451,8.769277131084383,0.46541962027549744
241,0.9578074216842651,6.605523844320034,0.4650333821773529
242,0.9783331155776978,5.5172826388396015,0.46600937843322754
243,0.9816453456878662,5.641238379937514,0.467002272605896
244,0.9599523544311523,7.328630413176917,0.46751677989959717
245,0.9555960893630981,9.34973374644102,0.46708059310913086
246,0.9491957426071167,10.456239040211738,0.466438889503479
247,0.9500683546066284,10.178816674054804,0.4659987688064575
248,0.9440618753433228,10.01055601912537,0.46530863642692566
249,0.9521574974060059,9.714432248378385,0.46477487683296204
250,0.9668743014335632,8.012744568700942,0.46453264355659485
251,0.9513319730758667,4.510620980054051,0.46414294838905334
252,0.8900843858718872,9.205427461477816,0.4634251296520233
253,0.8908142447471619,9.289799720847402,0.462982177734375
254,0.8894208669662476,9.193682497881644,0.46254822611808777
255,0.8844361901283264,9.845895848713916,0.4620468318462372
256,0.8732532262802124,8.710385828476664,0.4614005982875824
257,0.8720478415489197,8.746444481252947,0.4605819284915924
258,0.8708139657974243,7.30360042524923,0.4597863256931305
259,0.9373045563697815,7.512852287884272,0.45974525809288025
260,0.9440983533859253,7.3239826350159,0.4598762094974518
261,0.9545557498931885,6.8826040644156015,0.4602961838245392
262,0.9562244415283203,6.098749075651815,0.4604327380657196
263,0.9688593745231628,5.368070188581909,0.46067309379577637
264,0.9711751341819763,5.396215093937911,0.46078750491142273
265,0.9860100746154785,5.6082372800938805,0.46115127205848694
266,0.9726501703262329,9.117949574350302,0.46105584502220154
267,0.9762798547744751,7.188878806216799,0.4620840549468994
268,0.9787812232971191,4.953764691905562,0.4632679224014282
269,0.9787540435791016,5.641163246262512,0.46422675251960754
270,0.970755934715271,6.871016400194872,0.4650484323501587
271,0.9694280624389648,7.517794911932528,0.46562090516090393
272,0.9676989912986755,6.555240916957464,0.4659337103366852
